GMT,Net_pwr_Falcon,Net_pwr_Apollo,Net_pwr_bt3,Net_pwr_bt4,net_pwr_bt5
1/19/20 12:10 PM,49234.61978,49278.36318,49333.6638,49413.24434,49419.85881
1/19/20 12:20 PM,81026.5708,81036.07854,81099.79408,81132.80451,81231.87533
1/19/20 12:30 PM,80963.4157,81016.64784,81065.0742,81161.13859,81209.01567
1/19/20 12:40 PM,66700.78036,66704.96132,66748.00626,66795.83879,66798.94987
1/19/20 12:50 PM,89237.99582,89333.55314,89368.94983,89438.41602,89453.4965
1/19/20 1:00 PM,143045.2094,143139.0367,143147.7563,143223.1703,143229.7753
1/19/20 1:10 PM,122146.8508,122237.3309,122268.1944,122279.3699,122326.8456
1/19/20 1:20 PM,81453.28578,81496.05407,81587.41101,81642.82003,81737.58247
1/19/20 1:30 PM,74077.09614,74151.15544,74217.47919,74234.76703,74331.30193
1/19/20 1:40 PM,82170.61234,82210.43023,82284.52335,82326.54465,82352.99954
1/19/20 1:50 PM,94359.74294,94376.7999,94465.52377,94564.91099,94653.02641
1/19/20 2:00 PM,104151.8174,104201.6727,104220.707,104224.6152,104320.2641
1/19/20 2:10 PM,103209.8734,103253.1589,103284.9937,103373.4593,103418.1825
1/19/20 2:20 PM,96972.22948,96996.03843,97036.1554,97123.42148,97156.08291
1/19/20 2:30 PM,89734.0192,89736.03331,89779.56739,89781.03466,89863.80151
1/19/20 2:40 PM,82973.61671,83016.69442,83074.63934,83139.25776,83169.08331
1/19/20 2:50 PM,75171.10587,75230.64315,75324.17204,75395.04452,75421.64246
1/19/20 3:00 PM,65882.08041,65922.07842,65957.96174,66052.91244,66152.78312
1/19/20 3:10 PM,58452.61102,58534.7889,58546.92647,58601.10264,58654.76085
1/19/20 3:20 PM,50264.16837,50274.57646,50279.4452,50349.92755,50353.37882
1/19/20 3:30 PM,41832.70395,41851.26052,41882.48584,41895.89927,41976.88513
1/19/20 3:40 PM,34420.27365,34485.34862,34556.57021,34643.349,34727.11135
1/19/20 3:50 PM,28263.33021,28319.90365,28396.13538,28452.23326,28539.60095
1/19/20 4:00 PM,21740.40851,21774.57582,21857.26241,21906.90635,21957.58889
1/19/20 4:10 PM,17087.33381,17176.39084,17272.0707,17300.48764,17376.36985
1/19/20 4:20 PM,12655.06465,12696.01001,12698.22556,12726.30706,12756.41771
1/19/20 4:30 PM,9089.526177,9111.478976,9126.399429,9204.018183,9243.334462
1/19/20 4:40 PM,6056.276218,6080.514758,6152.588535,6249.991877,6268.683081
1/19/20 4:50 PM,4130.759829,4176.672256,4230.630991,4292.659344,4329.528725
1/19/20 5:00 PM,2543.518773,2574.082903,2659.71263,2672.519786,2677.567406
1/19/20 5:10 PM,1164.25707,1261.47845,1294.964075,1340.669052,1428.757813
1/19/20 5:20 PM,239.9014048,313.9996924,400.8407375,441.1335482,504.4777405
1/19/20 5:30 PM,0,29.59493002,119.7106263,120.1262427,185.7465711
1/19/20 5:40 PM,51.5010144,109.3418229,121.1314686,121.7371558,158.7960784
1/19/20 5:50 PM,1765.244314,1845.806851,1938.057345,1946.370508,2034.017675
1/19/20 6:00 PM,4592.388376,4629.792804,4690.283588,4774.78277,4788.885562
1/19/20 6:10 PM,6708.875124,6805.549827,6834.310456,6857.62288,6926.616463
1/19/20 6:20 PM,6902.367701,6907.60541,7006.783766,7021.458729,7071.418995
1/19/20 6:30 PM,8862.004649,8937.415122,8985.681503,9000.883458,9100.169455
1/19/20 6:40 PM,20893.04727,20960.24575,21031.50445,21097.94282,21108.4938
1/19/20 6:50 PM,27959.20234,28027.9131,28117.42726,28174.13191,28215.38592
1/19/20 7:00 PM,33966.14943,34023.74841,34070.80195,34135.83802,34186.88045
1/19/20 7:10 PM,42703.47042,42786.53818,42823.70203,42916.29303,43008.91431
1/19/20 7:20 PM,54496.97108,54512.77921,54608.38825,54707.9244,54738.71865
1/19/20 7:30 PM,67662.58165,67664.7872,67741.12566,67812.26844,67893.09467
1/19/20 7:40 PM,81515.44038,81579.94715,81658.24855,81734.72002,81771.10077
1/19/20 7:50 PM,99418.51716,99428.54785,99527.98648,99561.54019,99594.2308
1/19/20 8:00 PM,125355.527,125360.9445,125456.6092,125468.8986,125553.935
1/19/20 8:10 PM,158538.6232,158557.6407,158588.9627,158620.1456,158689.9215
1/19/20 8:20 PM,194149.5321,194206.2821,194232.8947,194257.3058,194302.5028
1/19/20 8:30 PM,194149.5321,194221.2423,194238.2454,194254.7519,194324.3532
1/19/20 8:40 PM,194149.5321,194204.8779,194300.6674,194366.6924,194403.6909
1/19/20 8:50 PM,194149.5321,194183.8168,194229.2706,194264.281,194266.8938
1/19/20 9:00 PM,194149.5321,194192.8527,194212.2203,194247.3585,194262.8298
1/19/20 9:10 PM,194149.5321,194164.7713,194233.8801,194265.0571,194337.9395
1/19/20 9:20 PM,194149.5321,194169.4578,194264.6178,194337.693,194361.8772
1/19/20 9:30 PM,194149.5321,194179.5828,194258.8991,194338.6946,194357.3054
1/19/20 9:40 PM,194149.5321,194230.8619,194273.0134,194351.9926,194434.5528
1/19/20 9:50 PM,194149.5321,194241.7575,194252.1389,194320.0303,194394.2517
1/19/20 10:00 PM,194149.5321,194234.063,194319.3546,194415.4322,194505.3035
1/19/20 10:10 PM,194149.5321,194224.0574,194251.5916,194333.7721,194348.5271
1/19/20 10:20 PM,168334.2823,168340.5678,168367.3253,168367.9973,168446.387
1/19/20 10:30 PM,148300.7261,148330.4689,148423.9853,148460.207,148555.1323
1/19/20 10:40 PM,127935.0033,127954.4816,127996.1167,128075.9819,128103.0125
1/19/20 10:50 PM,106000.9532,106029.9787,106046.7237,106069.6704,106070.3873
1/19/20 11:00 PM,85030.50931,85037.95284,85047.27819,85071.99513,85118.8977
1/19/20 11:10 PM,64756.56535,64844.30415,64872.59906,64951.89248,65000.4806
1/19/20 11:20 PM,48281.61525,48311.98513,48390.78795,48479.38817,48499.02447
1/19/20 11:30 PM,32478.03316,32552.07505,32594.79064,32680.42968,32716.63875
1/19/20 11:40 PM,18003.39827,18022.35316,18038.65005,18092.62759,18106.64884
1/19/20 11:50 PM,6955.009917,6996.752476,7012.728017,7071.468504,7171.22706
1/20/20 12:00 AM,733.0596629,791.0980639,833.3487003,883.7991783,945.1773986
1/20/20 12:10 AM,0,15.87738842,90.09858394,138.6141258,220.5464842
1/20/20 12:20 AM,6488.358243,6571.820754,6645.158738,6656.273598,6714.67893
1/20/20 12:30 AM,14454.24086,14507.49718,14599.14701,14664.36668,14761.17437
1/20/20 12:40 AM,34358.82539,34373.22422,34395.4823,34438.18423,34479.66174
1/20/20 12:50 AM,64123.23194,64218.23953,64292.99265,64337.37371,64424.31991
1/20/20 1:00 AM,89477.39511,89549.25637,89607.01432,89628.71981,89648.11238
1/20/20 1:10 AM,74559.11627,74644.5795,74681.72661,74694.57823,74793.45994
1/20/20 1:20 AM,67976.9258,68024.41147,68123.24543,68207.98243,68248.05088
1/20/20 1:30 AM,96356.09536,96450.71595,96496.74481,96557.93542,96609.69974
1/20/20 1:40 AM,119275.3429,119313.2132,119409.9158,119504.2084,119509.7652
1/20/20 1:50 AM,83771.42781,83822.21158,83873.94557,83922.54765,83930.11789
1/20/20 2:00 AM,64713.14988,64725.45447,64725.98421,64797.38116,64824.40787
1/20/20 2:10 AM,71099.53646,71100.95207,71114.13022,71210.87337,71277.98329
1/20/20 2:20 AM,83302.92874,83385.78775,83466.30474,83554.25343,83612.95533
1/20/20 2:30 AM,94252.68015,94329.55123,94403.94111,94456.68268,94490.95931
1/20/20 2:40 AM,97281.23853,97304.88824,97346.70242,97437.61172,97527.38357
1/20/20 2:50 AM,92905.22596,92912.6663,92954.23336,93021.58371,93067.29236
1/20/20 3:00 AM,83645.04422,83658.52606,83691.21319,83748.38401,83773.45406
1/20/20 3:10 AM,74624.58415,74674.41093,74731.21588,74794.42761,74810.84875
1/20/20 3:20 AM,68429.17413,68458.54363,68511.51301,68555.19264,68572.71646
1/20/20 3:30 AM,61087.5786,61182.40927,61232.42725,61251.14099,61333.23208
1/20/20 3:40 AM,54516.09978,54543.48487,54567.35824,54629.38905,54640.36167
1/20/20 3:50 AM,47921.01791,48016.52265,48025.73333,48044.25383,48127.82589
1/20/20 4:00 AM,40687.26867,40744.18601,40780.58993,40800.76978,40822.71979
1/20/20 4:10 AM,34607.57084,34662.49714,34760.83709,34794.46462,34847.81396
1/20/20 4:20 AM,28216.49464,28305.58152,28365.95896,28431.90954,28476.92697
1/20/20 4:30 AM,22691.43074,22741.19163,22751.24141,22785.18036,22794.7179
1/20/20 4:40 AM,16636.69051,16734.82438,16810.4264,16891.59323,16953.67322
1/20/20 4:50 AM,11982.89145,12030.03623,12112.43658,12196.87984,12293.46065
1/20/20 5:00 AM,8559.107935,8612.480674,8712.472913,8712.776811,8796.380013
1/20/20 5:10 AM,5389.301111,5417.938923,5446.461864,5471.459665,5495.137458
1/20/20 5:20 AM,3338.19196,3406.734132,3503.588298,3587.847811,3658.116386
1/20/20 5:30 AM,1705.901868,1761.153067,1762.568854,1783.575526,1882.306158
1/20/20 5:40 AM,849.9089797,886.2133622,908.8064623,1007.984952,1020.032133
1/20/20 5:50 AM,162.3967597,235.4574469,323.8825202,355.8476401,440.4188303
1/20/20 6:00 AM,0,20.53196577,91.58708202,125.5654937,183.1292678
1/20/20 6:10 AM,0,85.43227215,158.4820769,191.8914135,192.2350265
1/20/20 6:20 AM,0,49.31225206,144.9604579,214.8074839,271.7167871
1/20/20 6:30 AM,2447.79674,2468.304087,2504.300959,2598.644581,2685.395472
1/20/20 6:40 AM,6940.44373,7013.033204,7021.634122,7096.172055,7109.777441
1/20/20 6:50 AM,12841.48158,12915.60591,12969.97955,13062.70642,13118.33555
1/20/20 7:00 AM,12721.93573,12747.66753,12767.38478,12771.44925,12848.27817
1/20/20 7:10 AM,14810.10121,14908.72301,14961.87597,15031.4568,15097.54694
1/20/20 7:20 AM,25229.77312,25311.90513,25396.84179,25492.50545,25563.58638
1/20/20 7:30 AM,33471.60735,33533.70766,33578.15391,33627.0913,33649.72865
1/20/20 7:40 AM,42270.88406,42286.89552,42373.76668,42373.86713,42452.16006
1/20/20 7:50 AM,53970.77707,54011.47275,54039.86897,54085.37861,54128.5875
1/20/20 8:00 AM,67431.37502,67470.48078,67514.70593,67566.81885,67621.68421
1/20/20 8:10 AM,82959.89162,83053.72282,83084.20759,83123.84871,83219.61634
1/20/20 8:20 AM,102284.427,102380.035,102404.1009,102492.7258,102575.8637
1/20/20 8:30 AM,128265.929,128354.1461,128397.2722,128424.0835,128460.4476
1/20/20 8:40 AM,163230.8213,163234.1467,163267.1969,163340.6595,163423.102
1/20/20 8:50 AM,194149.5321,194238.5902,194239.0653,194243.5676,194300.6038
1/20/20 9:00 AM,194149.5321,194185.6217,194222.3704,194307.5042,194369.1968
1/20/20 9:10 AM,194149.5321,194168.5677,194235.5006,194236.3914,194313.5709
1/20/20 9:20 AM,194149.5321,194197.1786,194265.8108,194301.5985,194395.6691
1/20/20 9:30 AM,194149.5321,194226.236,194237.5234,194274.885,194338.2967
1/20/20 9:40 AM,194149.5321,194173.2921,194225.8685,194248.576,194307.6436
1/20/20 9:50 AM,194149.5321,194197.958,194217.5987,194288.3376,194388.2516
1/20/20 10:00 AM,194149.5321,194166.6143,194201.5384,194235.7544,194308.6261
1/20/20 10:10 AM,194149.5321,194204.4035,194222.0674,194235.9388,194255.9476
1/20/20 10:20 AM,194149.5321,194230.3035,194279.4941,194282.8159,194349.7229
1/20/20 10:30 AM,194149.5321,194247.5422,194255.3627,194355.0934,194422.8445
1/20/20 10:40 AM,194149.5321,194190.1666,194249.7058,194268.0663,194325.0374
1/20/20 10:50 AM,177755.4503,177830.8433,177923.5298,177945.8706,178041.3906
1/20/20 11:00 AM,154433.0345,154473.5904,154569.4337,154584.4485,154673.0463
1/20/20 11:10 AM,137336.6168,137430.1542,137520.8791,137603.7642,137636.1964
1/20/20 11:20 AM,113408.2553,113416.5867,113458.9297,113493.2286,113556.7165
1/20/20 11:30 AM,88953.31921,89019.48851,89057.02515,89103.73836,89193.64239
1/20/20 11:40 AM,67962.96926,68050.85942,68138.26725,68172.93055,68208.94087
1/20/20 11:50 AM,49481.35274,49531.50924,49609.26739,49680.68419,49729.69616
1/20/20 12:00 PM,32999.13743,33020.06906,33042.49307,33090.57987,33128.19771
1/20/20 12:10 PM,19972.15449,20050.08109,20146.15155,20154.8257,20242.90106
1/20/20 12:20 PM,8497.656024,8507.963435,8525.684732,8553.036633,8651.178933
1/20/20 12:30 PM,1314.429959,1368.57786,1446.794592,1514.157588,1608.565457
1/20/20 12:40 PM,0,92.75536542,95.40253358,95.71914565,155.5782702
1/20/20 12:50 PM,955.670463,1049.601084,1110.583539,1154.265086,1244.952255
1/20/20 1:00 PM,14865.81021,14867.88903,14950.64193,15046.11245,15050.55153
1/20/20 1:10 PM,57319.39999,57369.52273,57435.12857,57480.00868,57553.42165
1/20/20 1:20 PM,85464.27137,85534.04315,85590.59186,85676.25757,85706.53502
1/20/20 1:30 PM,79079.11024,79108.22608,79126.72676,79197.22358,79226.31213
1/20/20 1:40 PM,73650.75103,73691.14458,73788.856,73803.45942,73840.05574
1/20/20 1:50 PM,71813.06192,71912.88274,71984.52257,72006.6494,72057.73961
1/20/20 2:00 PM,94241.09027,94251.91924,94336.16629,94417.02054,94484.47828
1/20/20 2:10 PM,137245.6587,137303.3272,137378.4493,137456.0789,137499.0553
1/20/20 2:20 PM,123781.8143,123803.1492,123871.9278,123877.2787,123961.0875
1/20/20 2:30 PM,82413.20412,82462.13363,82543.52011,82629.79488,82641.56693
1/20/20 2:40 PM,80951.12118,80993.45183,81011.97477,81054.96394,81058.21215
1/20/20 2:50 PM,89557.5819,89621.83299,89632.87568,89661.01113,89749.49432
1/20/20 3:00 PM,104170.8515,104190.9378,104251.9565,104280.4019,104307.705
1/20/20 3:10 PM,108842.8377,108866.5783,108898.0293,108901.0735,108931.0804
1/20/20 3:20 PM,104427.6945,104449.7525,104502.5535,104598.344,104684.8063
1/20/20 3:30 PM,96597.75834,96694.01564,96793.582,96868.45489,96964.8154
1/20/20 3:40 PM,87483.00637,87527.41511,87623.78797,87642.33947,87693.83105
1/20/20 3:50 PM,80968.11133,81061.33987,81099.22016,81140.04925,81145.54719
1/20/20 4:00 PM,73781.28673,73866.82711,73917.34165,73969.71591,74049.16629
1/20/20 4:10 PM,65644.2479,65735.91477,65800.62763,65873.72103,65934.95066
1/20/20 4:20 PM,57605.60911,57685.92885,57739.89017,57774.97842,57793.46648
1/20/20 4:30 PM,49117.07732,49162.51167,49178.20419,49230.43664,49234.42944
1/20/20 4:40 PM,40844.1484,40923.41755,40970.96117,40988.17939,41085.75861
1/20/20 4:50 PM,34166.79961,34201.69433,34202.82736,34229.10908,34275.91049
1/20/20 5:00 PM,26586.32829,26657.53191,26747.01047,26785.24907,26836.9709
1/20/20 5:10 PM,20680.75706,20756.72751,20812.21249,20857.7665,20955.26857
1/20/20 5:20 PM,16077.7604,16144.90505,16240.49958,16274.89088,16360.19389
1/20/20 5:30 PM,11737.4562,11775.53536,11859.34121,11910.04226,11962.55557
1/20/20 5:40 PM,8679.559903,8705.602572,8750.442177,8802.828101,8890.174028
1/20/20 5:50 PM,5367.441568,5444.936092,5542.096054,5597.97436,5623.740658
1/20/20 6:00 PM,3414.999503,3462.276943,3523.370586,3618.990148,3688.399652
1/20/20 6:10 PM,2298.731512,2373.642322,2435.176501,2534.411365,2591.07642
1/20/20 6:20 PM,849.8990159,895.5456715,956.8442262,989.6841556,1005.213093
1/20/20 6:30 PM,155.3657017,185.7668157,258.4259308,329.7235732,405.9795294
1/20/20 6:40 PM,0,94.15783688,143.2512164,181.6521708,223.0747103
1/20/20 6:50 PM,133.9949902,223.2564131,286.0932004,323.5169214,398.6783108
1/20/20 7:00 PM,2086.936958,2160.109205,2165.817433,2216.723768,2293.293354
1/20/20 7:10 PM,4222.894086,4291.516691,4305.881407,4343.60474,4398.52956
1/20/20 7:20 PM,4846.262383,4879.886086,4924.780373,4928.495274,4957.23394
1/20/20 7:30 PM,5465.493736,5558.000767,5629.859065,5640.56345,5658.433663
1/20/20 7:40 PM,9840.954485,9871.487994,9963.256288,10000.41572,10074.16691
1/20/20 7:50 PM,23925.48621,23983.34357,24003.36292,24008.25166,24086.36671
1/20/20 8:00 PM,32781.34275,32852.59308,32926.22448,32991.56804,33017.45572
1/20/20 8:10 PM,39385.35526,39482.89368,39528.7457,39577.20498,39651.5375
1/20/20 8:20 PM,49170.28253,49263.03122,49286.26179,49376.71532,49432.32593
1/20/20 8:30 PM,62685.31741,62722.19287,62745.39879,62811.78481,62855.26727
1/20/20 8:40 PM,75396.57496,75495.25151,75514.10919,75561.40265,75603.32446
1/20/20 8:50 PM,92059.8007,92128.13208,92172.99839,92241.6392,92282.4153
1/20/20 9:00 PM,113191.5954,113244.429,113340.9283,113386.6321,113428.0043
1/20/20 9:10 PM,143843.8793,143912.7534,143988.0532,143998.2235,144043.6799
1/20/20 9:20 PM,178403.7555,178467.5516,178558.4792,178620.2404,178662.0501
1/20/20 9:30 PM,194149.5321,194169.5828,194182.3786,194235.6196,194261.5903
1/20/20 9:40 PM,194149.5321,194225.3194,194273.2275,194372.5493,194471.3878
1/20/20 9:50 PM,194149.5321,194156.2854,194252.0311,194305.3863,194318.2523
1/20/20 10:00 PM,194149.5321,194159.6051,194183.3009,194196.6745,194244.458
1/20/20 10:10 PM,194149.5321,194239.8062,194271.4726,194342.9902,194435.3483
1/20/20 10:20 PM,194149.5321,194161.4995,194243.3306,194334.3476,194410.7043
1/20/20 10:30 PM,194149.5321,194179.9483,194279.3887,194304.0942,194373.2115
1/20/20 10:40 PM,194149.5321,194150.4345,194234.2635,194267.3997,194332.3984
1/20/20 10:50 PM,194149.5321,194188.0706,194240.2214,194333.3565,194390.4326
1/20/20 11:00 PM,194149.5321,194206.6927,194254.4312,194282.2679,194343.7237
1/20/20 11:10 PM,194149.5321,194199.5748,194258.7523,194357.8864,194389.9988
1/20/20 11:20 PM,194149.5321,194168.3251,194191.5247,194286.9162,194291.7293
1/20/20 11:30 PM,171857.5996,171955.6618,171979.6003,171995.42,172017.3573
1/20/20 11:40 PM,158711.9019,158726.8373,158758.6188,158803.7791,158842.2274
1/20/20 11:50 PM,134259.1554,134288.1871,134321.7558,134363.9237,134382.0078
1/21/20 12:00 AM,109229.8352,109236.6967,109274.0207,109361.452,109441.8836
1/21/20 12:10 AM,90873.36704,90917.98117,90965.6156,91041.26218,91091.49048
1/21/20 12:20 AM,67693.74016,67773.331,67862.09301,67888.25543,67910.81111
1/21/20 12:30 AM,44123.22926,44170.79444,44183.87904,44187.8124,44284.46152
1/21/20 12:40 AM,25489.00981,25547.52539,25611.43248,25672.1186,25693.94574
1/21/20 12:50 AM,13627.81151,13634.13865,13652.24292,13675.98174,13697.83629
1/21/20 1:00 AM,5493.261132,5573.102504,5591.759262,5659.273724,5706.77845
1/21/20 1:10 AM,424.8529526,430.1465592,516.4398193,525.6987492,547.8999839
1/21/20 1:20 AM,338.5737602,341.7394134,401.5760577,433.3018355,524.9033572
1/21/20 1:30 AM,7050.759207,7083.176204,7125.04651,7197.411081,7273.824328
1/21/20 1:40 AM,18586.12796,18636.52267,18715.25927,18762.67905,18811.94516
1/21/20 1:50 AM,47851.50476,47920.90981,47989.66519,48044.47126,48120.26392
1/21/20 2:00 AM,76160.84938,76237.72164,76298.46827,76370.46916,76380.90571
1/21/20 2:10 AM,83559.99918,83656.731,83754.07822,83823.56916,83904.05651
1/21/20 2:20 AM,84616.89999,84667.31786,84725.96158,84730.54432,84816.89044
1/21/20 2:30 AM,96662.07046,96685.955,96785.21585,96800.62006,96816.66782
1/21/20 2:40 AM,109875.5195,109909.5649,109975.7546,110014.9839,110105.0035
1/21/20 2:50 AM,78906.12632,78921.42709,78928.27689,78959.89126,79046.12068
1/21/20 3:00 AM,63178.72758,63212.81983,63242.87192,63273.62159,63329.42652
1/21/20 3:10 AM,69050.45957,69095.97768,69185.31004,69244.40732,69258.0294
1/21/20 3:20 AM,84485.49468,84546.28358,84562.99742,84577.28113,84636.06687
1/21/20 3:30 AM,99945.27781,99996.99536,100029.7995,100029.9006,100108.0725
1/21/20 3:40 AM,104508.4266,104532.2314,104583.5755,104681.321,104711.9425
1/21/20 3:50 AM,99450.36587,99523.23997,99538.25109,99573.16323,99608.28796
1/21/20 4:00 AM,90878.1754,90907.4261,90946.27741,90974.26046,91017.32814
1/21/20 4:10 AM,81841.78499,81891.10563,81976.78289,81991.97554,82085.48991
1/21/20 4:20 AM,74515.66695,74568.5592,74632.72312,74681.93765,74705.05249
1/21/20 4:30 AM,69481.12959,69561.07515,69595.17707,69675.74999,69678.81765
1/21/20 4:40 AM,62347.97542,62350.63962,62428.89574,62466.68615,62482.33153
1/21/20 4:50 AM,55037.89446,55115.92894,55143.2872,55162.54175,55237.29658
1/21/20 5:00 AM,47876.27762,47946.23423,48018.60697,48051.02202,48094.10529
1/21/20 5:10 AM,40926.71615,41006.9151,41038.99477,41057.9277,41126.63012
1/21/20 5:20 AM,34727.2725,34797.79132,34800.36392,34871.40982,34960.86386
1/21/20 5:30 AM,27941.63358,27949.32329,27970.21134,27983.91131,28036.44295
1/21/20 5:40 AM,20902.51847,20932.72648,20940.14164,20975.57778,21000.40805
1/21/20 5:50 AM,15153.5453,15199.31931,15231.38516,15326.30513,15387.8814
1/21/20 6:00 AM,10483.49161,10577.46301,10653.65406,10714.16806,10739.21472
1/21/20 6:10 AM,7180.464512,7205.014599,7235.6709,7290.856632,7311.800565
1/21/20 6:20 AM,4623.719768,4639.855763,4647.766124,4710.067098,4768.147621
1/21/20 6:30 AM,2686.78375,2707.611365,2759.33703,2802.93071,2812.507145
1/21/20 6:40 AM,1489.971919,1501.48083,1582.610013,1669.014806,1766.79301
1/21/20 6:50 AM,443.0656723,495.6811104,520.9525778,549.2854469,604.9642102
1/21/20 7:00 AM,0,9.445884819,40.4368411,97.56713206,101.5256285
1/21/20 7:10 AM,0,16.27413829,23.21148059,37.28584007,57.76288444
1/21/20 7:20 AM,0,53.42800636,94.28209556,169.4619441,186.1678182
1/21/20 7:30 AM,174.1653018,195.4524908,219.4082902,230.239213,287.7086623
1/21/20 7:40 AM,4357.815457,4434.437105,4446.470485,4458.116616,4557.366811
1/21/20 7:50 AM,10991.46636,10996.01719,11033.19357,11078.61893,11090.62299
1/21/20 8:00 AM,17570.08779,17577.21162,17638.54853,17648.25109,17707.54048
1/21/20 8:10 AM,17081.7055,17114.55231,17187.65728,17189.72302,17253.76244
1/21/20 8:20 AM,20807.16191,20856.95098,20893.15317,20913.06862,20993.02155
1/21/20 8:30 AM,29937.07476,29994.53116,30034.31632,30089.318,30125.55792
1/21/20 8:40 AM,38160.7558,38178.03812,38182.37297,38212.73658,38276.09251
1/21/20 8:50 AM,49968.65964,49992.60482,50007.98654,50079.23941,50139.78595
1/21/20 9:00 AM,64038.13541,64072.5292,64073.61339,64119.84837,64213.75115
1/21/20 9:10 AM,79531.37849,79618.55341,79676.97158,79756.8436,79760.08375
1/21/20 9:20 AM,98275.76451,98344.77765,98416.89285,98433.16419,98463.21313
1/21/20 9:30 AM,123139.3148,123238.4733,123280.2664,123314.3168,123381.6186
1/21/20 9:40 AM,156025.5633,156060.6424,156072.0431,156147.397,156190.2631
1/21/20 9:50 AM,194149.5321,194216.4094,194237.1827,194257.4978,194290.3325
1/21/20 10:00 AM,194149.5321,194180.6088,194192.3972,194273.7674,194292.912
1/21/20 10:10 AM,194149.5321,194170.7111,194231.5306,194322.9471,194362.2657
1/21/20 10:20 AM,194149.5321,194214.9933,194227.2618,194304.7024,194316.2785
1/21/20 10:30 AM,194149.5321,194228.6966,194256.0675,194290.0571,194389.2797
1/21/20 10:40 AM,194149.5321,194175.2105,194219.4711,194246.7085,194308.893
1/21/20 10:50 AM,194149.5321,194215.96,194302.5977,194302.9943,194356.6073
1/21/20 11:00 AM,194149.5321,194236.6484,194270.6731,194342.7013,194414.9795
1/21/20 11:10 AM,194149.5321,194216.0507,194297.7342,194318.4368,194379.0509
1/21/20 11:20 AM,194149.5321,194159.6377,194245.7407,194320.3615,194410.8016
1/21/20 11:30 AM,194149.5321,194149.5513,194189.7072,194259.694,194296.685
1/21/20 11:40 AM,194149.5321,194165.5926,194192.143,194248.932,194328.5312
1/21/20 11:50 AM,194149.5321,194179.7068,194205.2476,194289.8841,194305.4781
1/21/20 12:00 PM,170517.4685,170608.6311,170686.4896,170764.5225,170780.885
1/21/20 12:10 PM,152416.0544,152469.2259,152560.9496,152627.7686,152692.6424
1/21/20 12:20 PM,130182.0092,130236.0654,130299.3746,130374.4737,130447.6142
1/21/20 12:30 PM,106014.5433,106058.1303,106147.8384,106194.1814,106280.0775
1/21/20 12:40 PM,84492.66408,84586.06178,84627.84997,84637.9777,84671.15831
1/21/20 12:50 PM,62174.05508,62236.12937,62251.56178,62348.18082,62382.51429
1/21/20 1:00 PM,42166.12223,42227.17696,42266.18034,42299.7078,42338.84952
1/21/20 1:10 PM,26757.09083,26836.64789,26854.38708,26915.57685,26997.28837
1/21/20 1:20 PM,13333.464,13410.98124,13496.70277,13574.29103,13612.63724
1/21/20 1:30 PM,2498.547367,2583.659969,2666.309092,2765.404901,2835.132014
1/21/20 1:40 PM,0,55.84319019,120.1771085,164.7094385,257.6711868
1/21/20 1:50 PM,4425.706494,4507.958742,4520.013381,4562.717892,4604.375815
1/21/20 2:00 PM,19662.66376,19738.14895,19755.78932,19788.61219,19857.29972
1/21/20 2:10 PM,40991.81621,41068.40768,41076.83193,41099.73076,41171.46089
1/21/20 2:20 PM,81236.27358,81245.06695,81341.23992,81380.56564,81386.90276
1/21/20 2:30 PM,87264.59986,87291.90692,87368.27324,87432.1534,87480.95453
1/21/20 2:40 PM,57568.158,57616.90049,57647.8952,57687.90283,57770.94152
1/21/20 2:50 PM,60549.72164,60627.58067,60639.87637,60663.30161,60682.78044
1/21/20 3:00 PM,68954.30825,68987.14189,69083.71163,69166.64803,69202.66288
1/21/20 3:10 PM,99319.63748,99404.60503,99428.02364,99494.94195,99512.15193
1/21/20 3:20 PM,136245.1899,136260.2461,136324.2599,136413.76,136483.8003
1/21/20 3:30 PM,115505.2632,115530.0825,115555.9482,115603.283,115632.867
1/21/20 3:40 PM,103229.1636,103270.5059,103341.7121,103418.2331,103505.3569
1/21/20 3:50 PM,104830.6398,104856.868,104890.2354,104954.8511,105037.9741
1/21/20 4:00 PM,110940.4859,110965.609,111019.1179,111027.4326,111055.4656
1/21/20 4:10 PM,115964.9977,115988.4216,116005.9889,116095.7563,116167.4559
1/21/20 4:20 PM,112924.9859,112926.7859,112986.2361,113065.3968,113119.4815
1/21/20 4:30 PM,106302.2104,106340.6332,106386.9435,106481.8708,106500.9924
1/21/20 4:40 PM,98788.12636,98800.42218,98809.13598,98896.8007,98898.60359
1/21/20 4:50 PM,90916.62443,90973.06566,90999.78717,91023.446,91030.75807
1/21/20 5:00 PM,82085.07758,82169.92834,82208.26926,82249.29013,82330.04012
1/21/20 5:10 PM,73403.94668,73486.23435,73562.04814,73589.66871,73612.00759
1/21/20 5:20 PM,65099.35671,65196.20389,65207.12064,65211.2031,65270.37887
1/21/20 5:30 PM,55224.90462,55258.9652,55345.09185,55387.16591,55468.65774
1/21/20 5:40 PM,46238.80493,46262.49662,46316.21189,46392.39562,46418.69587
1/21/20 5:50 PM,38790.25742,38855.88352,38895.7399,38901.35022,38932.60043
1/21/20 6:00 PM,31244.562,31250.45088,31309.99318,31358.25672,31416.12482
1/21/20 6:10 PM,24591.39182,24611.32443,24620.93843,24670.05785,24670.74575
1/21/20 6:20 PM,18818.22714,18879.8128,18934.05226,18976.25431,19045.79083
